unit_number;time_cycle;setting_1;setting_2;setting_3;sensor_2;sensor_3;sensor_4;sensor_7;sensor_8;sensor_9;sensor_13;sensor_14;sensor_20;Degradation Classification;RUL
57;83;8,21839E+15;3,33333E+15;0;4,06627E+16;3,27229E+15;3,95172E+15;5,44283E+15;3,0303E+15;1,33806E+16;2,35294E+16;1,40675E+16;7,44186E+15;1;54
57;84;6,66667E+15;1,66667E+16;0;3,34337E+15;3,53826E+14;4,13741E+15;5,97424E+15;3,78788E+16;1,15274E+16;2,35294E+16;1,65136E+14;5,50388E+14;1;53
57;85;5,34483E+15;8,33333E+15;0;6,08434E+15;4,53891E+15;4,70628E+16;6,00644E+15;3,48485E+15;7,43067E+15;3,67647E+15;1,13428E+16;4,65116E+16;1;52
57;86;3,27586E+15;4,16667E+16;0;3,79518E+15;4,69152E+15;2,97603E+14;6,03865E+15;3,33333E+16;7,65952E+15;3,97059E+14;1,54918E+16;4,26357E+16;1;51
57;87;4,71264E+16;8,33333E+15;0;4,78916E+15;3,87399E+15;3,37779E+16;6,05475E+15;2,42424E+16;7,69093E+15;3,23529E+16;1,3505E+16;5,11628E+15;1;50
57;88;3,3908E+15;25;0;4,63855E+14;6,15435E+15;4,51215E+16;6,00644E+15;3,63636E+15;1,08274E+16;3,52941E+16;1,56208E+16;5,96899E+15;1;49
57;89;7,41379E+15;1,66667E+16;0;3,76506E+15;4,64792E+15;3,83862E+15;5,05636E+15;3,0303E+15;1,08947E+15;3,67647E+15;1,2251E+16;4,72868E+16;1;48
57;90;7,75862E+15;5,83333E+15;0;4,33735E+16;5,79246E+15;4,99494E+15;6,42512E+15;3,48485E+15;1,05044E+16;3,67647E+15;1,26535E+16;5,50388E+14;1;47
57;91;5,51724E+15;8,33333E+15;0;3,43373E+16;3,99608E+16;4,01924E+16;5,02415E+15;3,93939E+16;1,35825E+15;4,11765E+16;1,82733E+16;5,11628E+15;1;46
57;92;3,10345E+16;5;0;5,42169E+15;4,94877E+15;4,22856E+15;4,95974E+15;3,63636E+15;1,24383E+16;3,23529E+16;1,66065E+16;4,96124E+15;1;45
57;93;4,48276E+15;8,33333E+15;0;5,33133E+14;3,75627E+16;6,06009E+15;4,36393E+16;2,87879E+15;1,1689E+16;3,23529E+16;1,27774E+16;5,73643E+15;1;44
57;94;4,82759E+15;3,33333E+15;0;5,12048E+15;4,27295E+15;4,59318E+16;5,49114E+15;3,93939E+16;1,06165E+16;3,82353E+16;1,50996E+15;5,81395E+15;1;43
57;95;4,42529E+15;25;0;3,61446E+16;3,49684E+16;3,92809E+15;6,68277E+15;2,12121E+15;9,67872E+15;2,94118E+16;1,40572E+16;5,89147E+15;1;42
57;96;8,16092E+15;6,66667E+15;0;4,66867E+14;5,17114E+15;4,39568E+16;5,49114E+15;3,33333E+16;1,02082E+15;3,82353E+16;7,73042E+15;5,11628E+15;1;41
57;97;3,44828E+15;8,33333E+15;0;6,53614E+15;4,50403E+16;5,00338E+15;4,57327E+15;4,09091E+15;9,60693E+14;3,67647E+15;1,27774E+16;3,33333E+16;1;40
57;98;6,03448E+14;1,66667E+16;0;4,27711E+15;4,14868E+15;4,96455E+15;4,91143E+16;3,78788E+16;8,66912E+15;3,82353E+16;1,25813E+16;5,50388E+14;1;39
57;99;2,75862E+16;4,16667E+16;0;4,63855E+14;4,1901E+16;3,86226E+15;5,31401E+15;4,09091E+15;1,16351E+16;3,97059E+14;1,30664E+15;6,66667E+15;1;38
57;100;3,50575E+15;1,66667E+16;0;4,63855E+14;4,77872E+15;5,13842E+15;6,60225E+15;3,33333E+16;9,96141E+15;4,41176E+16;1,13376E+16;5,11628E+15;1;37
57;101;4,13793E+16;5,83333E+15;0;5,57229E+15;4,60868E+15;4,5628E+16;5,71659E+15;4,24242E+15;1,17204E+16;4,26471E+15;1,55434E+16;5,96899E+15;1;36
57;102;5,34483E+15;6,66667E+15;0;4,27711E+15;5,06431E+15;5,57562E+15;4,25121E+15;4,24242E+15;1,21646E+16;4,26471E+15;1,2091E+16;4,72868E+16;1;35
57;103;5,74713E+15;5;0;4,18675E+16;5,40222E+15;4,97806E+15;5,37842E+15;3,48485E+15;8,54797E+15;4,26471E+15;9,47466E+14;3,95349E+16;1;34
57;104;5,57471E+15;3,33333E+15;0;4,66867E+14;5,22128E+15;5,81533E+15;5,12077E+15;3,48485E+15;1,098E+16;5E+16;1,23439E+16;4,26357E+16;1;33
57;105;4,13793E+16;25;0;5,96386E+15;3,12187E+16;5,53342E+15;6,05475E+15;4,09091E+15;1,26582E+16;4,55882E+15;1,40417E+16;4,57364E+15;1;32
57;106;4,02299E+16;75;0;4,72892E+15;4,66536E+16;6,03309E+15;5,74879E+15;4,39394E+15;9,25245E+15;3,82353E+16;1,24316E+16;2,32558E+16;1;31
57;107;6,32184E+14;75;0;6,11446E+14;4,63702E+15;5,19244E+15;4,26731E+16;3,78788E+16;1,18954E+16;4,26471E+15;1,0579E+16;4,65116E+16;1;30
57;108;3,96552E+16;4,16667E+16;0;3,64458E+15;4,94223E+14;5,24139E+15;5,2496E+15;4,24242E+15;1,01274E+16;4,85294E+15;1,09557E+16;4,72868E+16;1;29
57;109;2,93103E+16;5;0;7,04819E+15;4,57816E+15;5,35618E+15;3,65539E+15;4,24242E+15;1,37934E+16;4,26471E+15;1,16472E+15;3,25581E+15;1;28
57;110;4,31034E+16;1,66667E+16;0;5,48193E+15;6,65141E+15;5,24646E+15;4,42834E+15;4,39394E+15;7,41273E+15;4,11765E+16;9,80493E+15;3,64341E+15;1;27
57;111;4,71264E+16;5,83333E+15;0;3,94578E+16;3,60366E+15;5,43383E+15;4,63768E+16;3,63636E+15;6,18774E+15;3,82353E+16;1,29993E+16;4,72868E+16;1;26
57;112;2,93103E+16;8,33333E+15;0;4,90964E+16;4,1792E+15;5,82208E+15;4,65378E+15;4,24242E+15;1,07063E+16;3,82353E+16;1,29735E+15;4,49612E+16;1;25
57;113;3,96552E+16;5,83333E+15;0;4,90964E+16;4,83104E+16;6,4551E+15;4,65378E+15;4,54545E+16;8,07682E+15;4,85294E+15;9,01538E+14;3,56589E+16;1;24
57;114;4,25287E+16;6,66667E+15;0;4,48795E+15;5,3717E+15;5,27684E+15;4,81481E+16;4,09091E+15;1,13883E+16;3,97059E+14;9,14955E+15;4,8062E+14;1;23
57;115;5,86207E+15;5;0;3,40361E+15;6,16089E+15;5,92843E+15;4,66989E+15;4,84848E+15;6,8653E+15;5E+16;1,11518E+16;3,56589E+16;1;22
57;116;5,28736E+15;5;0;6,26506E+15;5,61587E+15;3,86394E+15;3,28502E+14;3,93939E+16;6,68132E+15;4,41176E+16;7,39498E+13;4,72868E+16;1;21
57;117;3,90805E+15;5;0;5,48193E+15;3,49466E+16;5,99764E+15;4,47665E+15;5,60606E+15;9,25693E+14;4,26471E+15;1,19156E+16;4,8062E+14;1;20
57;118;5,51724E+15;5,83333E+15;0;7,22892E+15;5,77284E+15;5,58913E+15;4,7343E+16;5;6,14287E+14;4,85294E+15;1,00681E+16;4,65116E+16;1;19
57;119;4,1954E+16;1,66667E+16;0;6,35542E+15;5,66819E+15;5,36968E+15;4,15459E+15;5,30303E+15;7,46208E+15;5,29412E+15;1,12963E+15;3,25581E+15;1;18
57;120;6,03448E+14;4,16667E+16;0;6,56627E+15;6,35928E+14;6,25422E+15;4,99195E+15;5,90909E+15;8,6422E+15;5E+16;8,97925E+15;2,63566E+16;1;17
57;121;4,94253E+15;5;0;5,39157E+15;6,40724E+15;6,71337E+15;4,54106E+16;4,69697E+16;6,99542E+15;5,88235E+15;8,25679E+14;3,48837E+14;1;16
57;122;5,51724E+15;3,33333E+15;0;5,66265E+15;4,57816E+15;6,92438E+15;3,05958E+15;5,15152E+15;6,21466E+16;4,70588E+16;9,23212E+15;1,62791E+16;1;15
57;123;4,31034E+16;75;0;6,59639E+15;6,66885E+14;7,02397E+14;3,71981E+16;5;6,25505E+15;5,44118E+14;6,57963E+15;2,55814E+16;1;14
57;124;7,12644E+15;5,83333E+15;0;7,10843E+15;5,31284E+15;6,50405E+15;4,58937E+16;5,75758E+15;6,98645E+15;5,14706E+15;5,56301E+15;2,7907E+15;1;13
57;125;4,54023E+15;25;0;7,59036E+15;5,44583E+15;7,8393E+15;3,76812E+16;5,30303E+15;5,6089E+16;5,29412E+15;5,79523E+15;3,64341E+15;1;12
57;126;4,31034E+16;6,66667E+15;0;6,56627E+15;6,14127E+15;5,90311E+15;3,34944E+16;5,30303E+15;6,01274E+15;5,14706E+15;8,75219E+15;3,17829E+15;1;11
57;127;5,63218E+15;6,66667E+15;0;7,46988E+14;5,86004E+15;6,5682E+15;3,26892E+16;6,06061E+15;1,17877E+16;5,44118E+14;9,74817E+15;3,48837E+14;1;10
57;128;5,28736E+15;25;0;6,74699E+15;6,21103E+15;6,11918E+15;3,09179E+15;5,15152E+15;5,73454E+15;4,55882E+15;5,99649E+15;1,78295E+16;1;9
57;129;6,32184E+14;4,16667E+16;0;5,51205E+15;5,50905E+15;7,72789E+15;4,09018E+16;5,45455E+15;6,67235E+15;5,58824E+15;7,9936E+15;2,7907E+15;1;8
57;130;4,1954E+16;6,66667E+15;0;6,62651E+15;6,37018E+15;6,49055E+15;3,52657E+16;6,51515E+15;7,09863E+14;5,88235E+15;4,60832E+16;2,17054E+16;1;7
57;131;5,45977E+15;9,16667E+15;0;7,31928E+15;4,87029E+16;9,06313E+15;3,23671E+15;5,90909E+15;7,63259E+15;5,73529E+15;5,92424E+15;2,24806E+16;1;6
57;132;6,49425E+15;8,33333E+15;0;5,96386E+15;6,14127E+15;7,22822E+15;2,07729E+16;5,75758E+15;6,47492E+15;6,17647E+15;6,29064E+15;2,09302E+15;1;5
57;133;3,62069E+15;3,33333E+15;0;6,80723E+15;7,46457E+14;7,02903E+15;2,22222E+16;6,06061E+15;7,7358E+15;6,02941E+15;5,34627E+15;2,55814E+16;1;4
57;134;5,34483E+15;1,66667E+16;0;7,3494E+15;5,65947E+14;7,30756E+15;2,93076E+15;6,21212E+14;7,37683E+15;6,02941E+15;5,09857E+16;1,31783E+16;1;3
57;135;3,67816E+14;5,83333E+15;0;7,22892E+15;7,37519E+15;7,79372E+14;3,02738E+15;6,36364E+15;4,357E+16;6,47059E+14;4,25741E+16;2,24806E+16;1;2
57;136;3,73563E+15;8,33333E+15;0;7,77108E+15;6,68193E+14;8,11445E+14;2,04509E+16;6,66667E+15;5,96787E+15;6,02941E+15;4,4277E+15;3,10078E+13;1;1
57;137;4,77011E+16;25;0;8,85542E+15;5,53957E+15;8,48076E+15;1,77134E+16;6,36364E+15;6,62748E+15;5,88235E+15;4,30385E+14;7,75194E+15;1;0
58;1;4,13793E+16;75;0;4,51807E+16;3,53826E+14;3,85719E+16;5,95813E+15;1,36364E+15;1,89401E+15;1,76471E+16;2,37589E+15;6,89922E+15;0;121
58;2;4,77011E+16;5;0;4,15663E+16;2,74253E+14;3,37779E+16;8,438E+15;2,27273E+16;2,07978E+16;2,79412E+15;2,38879E+16;7,75194E+15;0;121
58;3;4,77011E+16;75;0;1,98795E+15;3,69523E+16;5,09115E+15;7,40741E+15;1,81818E+16;1,93574E+16;2,64706E+16;2,18753E+16;6,58915E+15;0;121
58;4;5;25;0;2,98193E+16;4,29039E+16;3,42336E+15;7,19807E+15;1,9697E+16;1,99497E+16;2,64706E+16;2,55806E+15;5,50388E+14;0;121
58;5;4,94253E+15;5;0;4,09639E+15;3,9721E+14;3,40986E+15;7,21417E+15;2,72727E+15;2,01696E+16;2,05882E+16;2,49561E+16;5,81395E+15;0;121
58;6;4,25287E+16;75;0;1,35542E+16;3,46632E+16;3,66307E+16;7,45572E+15;1,81818E+16;2,0717E+16;2,20588E+15;2,34751E+16;7,82946E+15;0;121
58;7;4,36782E+15;3,33333E+15;0;4,06627E+16;4,92915E+16;4,14922E+16;6,97262E+15;2,42424E+16;1,89895E+16;2,35294E+16;2,35318E+16;4,72868E+16;0;121
58;8;3,90805E+15;75;0;4,60843E+15;5,05777E+15;3,45206E+16;6,98873E+15;1,66667E+16;1,7244E+16;2,64706E+16;2,15296E+14;5,96899E+15;0;121
58;9;5,28736E+15;6,66667E+15;0;3,6747E+16;2,61391E+15;2,78697E+16;5,39452E+15;2,27273E+16;1,55748E+15;2,20588E+15;2,32532E+15;6,43411E+15;0;121
58;10;3,85057E+15;8,33333E+15;0;1,95783E+16;2,02093E+16;3,98548E+16;5,2496E+15;2,42424E+16;1,83434E+15;2,64706E+16;2,33822E+16;6,97674E+15;0;121
58;11;4,82759E+15;8,33333E+15;0;2,43976E+15;3,53172E+15;2,36158E+15;6,73108E+15;2,72727E+15;1,80472E+16;2,94118E+16;2,35989E+15;5,42636E+15;0;121
58;12;7,24138E+15;6,66667E+15;0;2,59036E+16;4,39721E+15;3,3761E+16;6,60225E+15;1,9697E+16;2,19061E+16;2,94118E+16;2,25204E+16;7,44186E+15;0;121
58;13;4,31034E+16;8,33333E+15;0;5,54217E+15;3,88925E+16;3,75928E+16;6,68277E+15;1,66667E+16;1,87966E+16;2,35294E+16;2,42904E+16;6,74419E+15;0;121
58;14;4,88506E+15;6,66667E+15;0;5,54217E+15;2,58557E+16;2,09993E+16;6,95652E+15;1,9697E+16;2,03042E+16;2,20588E+15;2,30622E+16;5,73643E+15;0;121
58;15;3,62069E+15;25;0;3,19277E+14;2,68149E+16;3,90108E+16;6,81159E+14;1,9697E+16;1,86171E+16;2,05882E+16;2,24223E+16;5,96899E+15;0;121
58;16;5,97701E+15;4,16667E+16;0;3,37349E+16;4,39939E+16;3,14315E+15;6,19968E+15;1,66667E+16;1,91869E+16;2,64706E+16;2,39808E+16;7,13178E+15;0;121
58;17;5;25;0;4,15663E+16;2,39154E+16;3,1786E+14;6,24799E+15;2,72727E+15;2,13452E+16;2,64706E+16;2,35164E+16;6,12403E+15;0;121
58;18;4,02299E+16;3,33333E+15;0;3,85542E+15;4,12906E+15;3,24781E+16;6,52174E+15;1,21212E+16;1,63197E+16;2,35294E+16;2,37641E+15;6,51163E+14;0;121
58;19;5,51724E+15;8,33333E+15;0;1,11446E+16;6,06061E+15;3,23768E+16;7,06924E+15;2,72727E+15;1,96491E+15;2,35294E+16;1,94292E+16;7,13178E+15;0;121
58;20;4,82759E+15;75;0;2,86145E+14;3,74319E+15;2,73633E+15;6,66667E+15;1,81818E+16;1,91645E+16;1,91176E+15;2,23604E+16;5,65891E+15;0;121
58;21;4,25287E+16;5,83333E+15;0;4,00602E+16;4,57162E+15;3,29169E+16;7,19807E+15;2,12121E+15;2,06049E+16;1,91176E+15;2,38053E+15;7,05426E+15;0;121
58;22;3,04598E+15;5;0;4,96988E+16;3,70831E+15;4,26907E+14;5,08857E+15;3,18182E+16;1,80113E+16;2,94118E+16;2,27991E+15;6,27907E+15;0;121
58;23;4,08046E+16;8,33333E+15;0;4,57831E+16;3,89579E+16;2,85111E+15;5,74879E+15;1,9697E+16;1,92408E+16;2,20588E+15;2,35886E+16;6,66667E+15;0;121
58;24;5,05747E+15;6,66667E+15;0;4,39759E+15;4,59996E+16;4,18467E+15;5,45894E+15;2,27273E+16;1,99542E+16;2,35294E+16;2,38053E+15;6,12403E+15;0;121
58;25;3,44828E+15;5,83333E+15;0;3,88554E+16;4,29693E+15;3,61749E+16;6,37681E+14;2,12121E+15;2,14529E+15;2,64706E+16;2,51677E+15;6,12403E+15;0;121
58;26;2,70115E+15;5,83333E+15;0;3,49398E+16;5,94506E+14;3,42505E+15;6,36071E+15;1,66667E+16;1,97927E+16;2,64706E+16;2,21024E+16;7,28682E+15;1;121
58;27;5,22989E+15;5;0;4,36747E+15;3,67124E+16;2,39872E+16;6,42512E+15;2,57576E+16;1,76748E+16;2,79412E+15;2,11735E+14;5,42636E+15;1;120
58;28;4,02299E+16;5,83333E+15;0;2,37952E+16;4,13342E+14;4,65226E+15;6,2963E+15;1,36364E+15;2,0219E+16;25;2,47188E+15;7,67442E+15;1;119
58;29;5,86207E+15;5;0;3,64458E+15;4,26641E+15;3,63437E+16;5,7971E+15;2,57576E+16;1,95773E+16;2,79412E+15;2,15812E+15;5,73643E+15;1;118
58;30;3,33333E+16;1,66667E+16;0;4,96988E+16;3,79769E+15;3,61242E+15;7,29469E+15;2,57576E+16;2,12241E+16;2,35294E+16;2,33357E+16;7,13178E+15;1;117
58;31;5,17241E+15;5;0;3,88554E+16;4,40157E+15;3,97367E+15;7,06924E+15;2,87879E+15;1,53774E+16;2,94118E+16;2,24997E+16;5,65891E+15;1;116
58;32;6,2069E+15;8,33333E+15;0;3,28313E+16;2,52889E+15;3,14483E+15;6,52174E+15;2,27273E+16;1,80427E+16;2,64706E+16;2,46052E+16;7,75194E+15;1;115
58;33;3,73563E+15;6,66667E+15;0;1,83735E+16;3,13277E+15;3,24443E+16;6,44122E+15;1,66667E+16;2,27228E+16;2,05882E+16;2,07968E+16;5,81395E+15;1;114
58;34;2,64368E+14;8,33333E+15;0;3,5241E+15;2,62917E+15;2,25186E+16;6,69887E+15;1,81818E+16;2,22741E+16;2,20588E+15;2,05542E+16;6,58915E+15;1;113
58;35;5,74713E+15;4,16667E+16;0;4,8494E+16;4,20754E+15;3,61074E+15;7,00483E+15;2,12121E+15;1,81953E+16;3,08824E+15;2,34957E+16;6,82171E+15;1;112
58;36;1,83908E+15;8,33333E+15;0;4,78916E+15;3,95465E+16;3,35078E+15;6,42512E+15;3,63636E+15;1,74549E+16;2,35294E+16;2,40169E+15;6,66667E+15;1;111
58;37;6,6092E+15;4,16667E+16;0;2,07831E+16;3,90233E+15;3,58542E+15;5,23349E+15;1,9697E+16;2,08337E+15;3,08824E+15;2,44091E+15;4,49612E+16;1;110
58;38;5,91954E+15;6,66667E+15;0;4,15663E+16;3,47286E+15;3,7002E+15;7,53623E+15;1,51515E+15;1,98824E+16;1,61765E+15;2,24636E+16;4,65116E+16;1;109
58;39;7,87356E+15;5;0;1,41566E+16;3,82385E+15;4,98481E+15;7,66506E+15;2,27273E+16;1,61088E+16;2,64706E+16;2,32738E+16;5,42636E+15;1;108
58;40;3,56322E+15;3,33333E+15;0;3,16265E+16;3,983E+15;4,92741E+15;5,90982E+14;2,87879E+15;1,7087E+16;1,91176E+15;2,33099E+16;5,1938E+15;1;107
58;41;2,18391E+15;8,33333E+15;0;3,85542E+15;4,50403E+16;3,53815E+14;6,92432E+13;2,87879E+15;1,66652E+16;2,05882E+16;2,40324E+16;5,65891E+15;1;106
58;42;3,10345E+16;8,33333E+15;0;2,22892E+16;3,64726E+15;4,40074E+16;6,92432E+13;2,42424E+16;1,8451E+16;3,23529E+16;2,38466E+16;3,95349E+16;1;105
58;43;5,86207E+15;25;0;5,81325E+15;3,81295E+15;4,20493E+16;6,02254E+15;2,27273E+16;1,84062E+16;3,23529E+16;2,33306E+16;5,65891E+15;1;104
58;44;6,43678E+15;8,33333E+15;0;5,03012E+15;4,71332E+15;2,16914E+16;7,18196E+15;2,87879E+15;1,78049E+16;2,35294E+16;2,11374E+16;6,12403E+15;1;103
58;45;4,88506E+15;5,83333E+15;0;4,78916E+15;1,32985E+16;2,97941E+15;6,79549E+15;1,81818E+16;1,78991E+16;2,79412E+15;2,4631E+16;6,12403E+15;1;102
58;46;5,68966E+15;8,33333E+15;0;3,91566E+15;3,77371E+15;4,16273E+15;4,81481E+16;2,72727E+15;1,97792E+16;3,08824E+15;2,20714E+16;6,82171E+15;1;101
58;47;6,2069E+15;8,33333E+15;0;4,48795E+15;4,46261E+15;3,74916E+15;6,39291E+15;1,66667E+16;1,83389E+15;2,05882E+16;2,26958E+15;6,12403E+15;1;100
58;48;5,17241E+15;1,66667E+16;0;4,93976E+15;4,20754E+15;3,80993E+15;7,18196E+15;2,12121E+15;2,08696E+16;2,79412E+15;2,03839E+16;5,5814E+15;1;99
58;49;4,02299E+16;5;0;3,46386E+15;3,08698E+16;2,64517E+16;6,79549E+15;1,81818E+16;1,9353E+16;3,82353E+16;2,21024E+16;7,36434E+15;1;98
58;50;4,88506E+15;6,66667E+15;0;3,73494E+15;3,21561E+16;3,71202E+16;6,73108E+15;2,42424E+16;1,90389E+15;2,64706E+16;2,17566E+16;5,96899E+15;1;97
58;51;5,86207E+15;5;0;3,76506E+15;3,15457E+15;3,66644E+15;5,87762E+15;1,9697E+16;1,7944E+16;2,05882E+16;2,28713E+16;7,13178E+15;1;96
58;52;5,91954E+15;5;0;4,15663E+16;2,23894E+15;3,19041E+15;6,05475E+15;2,57576E+16;1,95997E+16;2,79412E+15;2,06678E+15;6,12403E+15;1;95
58;53;4,54023E+15;4,16667E+16;0;3,34337E+15;4,34925E+16;4,63201E+16;6,65056E+15;2,57576E+16;2,161E+16;2,79412E+15;2,30158E+16;5,96899E+15;1;94
58;54;4,82759E+15;8,33333E+15;0;2,95181E+15;2,8668E+16;3,35415E+15;6,00644E+15;2,12121E+15;1,81055E+16;2,79412E+15;2,28455E+15;6,51163E+14;1;93
58;55;6,43678E+15;5,83333E+15;0;2,62048E+15;4,42773E+15;3,49932E+16;7,97101E+15;2,27273E+16;1,9169E+16;1,91176E+15;2,14109E+16;5,11628E+15;1;92
58;56;4,5977E+16;8,33333E+15;0;3,07229E+15;4,23806E+15;3,92978E+16;6,28019E+14;2,12121E+15;1,75985E+16;25;2,16225E+16;4,72868E+16;1;91
58;57;6,66667E+15;4,16667E+16;0;3,13253E+15;1,95989E+16;4,39905E+16;5,99034E+15;2,42424E+16;1,47716E+16;3,08824E+15;2,13748E+15;4,10853E+15;1;90
58;58;5,34483E+15;5,83333E+15;0;4,36747E+15;2,86462E+15;3,94666E+16;5,13688E+15;2,42424E+16;1,75402E+16;2,94118E+16;2,31293E+16;5,5814E+15;1;89
58;59;6,32184E+14;4,16667E+16;0;2,92169E+16;4,59996E+16;4,14754E+15;5,92593E+14;3,18182E+16;1,97119E+15;25;1,93673E+16;6,04651E+15;1;88
58;60;5,91954E+15;3,33333E+15;0;5,36145E+15;3,10225E+15;5,12998E+15;6,3124E+15;2,42424E+16;1,95459E+15;25;2,13902E+16;6,97674E+15;1;87
58;61;4,13793E+16;1,66667E+16;0;2,01807E+16;4,05058E+16;2,46286E+16;6,24799E+15;2,72727E+15;1,8626E+16;3,23529E+16;2,19424E+16;6,20155E+15;1;86
58;62;6,26437E+15;5;0;4,12651E+15;2,67495E+16;4,55436E+15;6,50564E+15;2,42424E+16;1,85542E+16;2,79412E+15;2,32274E+16;5,5814E+15;1;85
58;63;5,63218E+15;1,66667E+16;0;4,42771E+15;4,67844E+15;4,10871E+16;5,41063E+15;3,33333E+16;2,11837E+16;2,94118E+16;2,23346E+15;7,44186E+15;1;84
58;64;4,77011E+16;8,33333E+15;0;3,85542E+15;3,18945E+14;3,7998E+15;6,07085E+15;3,18182E+16;1,44979E+16;2,20588E+15;2,22675E+16;6,58915E+15;1;83
58;65;5,74713E+15;5,83333E+15;0;4,93976E+15;3,25485E+16;3,87745E+15;7,31079E+15;2,42424E+16;1,80876E+15;2,35294E+16;2,19114E+16;7,13178E+15;1;82
58;66;6,2069E+15;4,16667E+16;0;3,61446E+16;4,02006E+16;2,5844E+15;5,42673E+15;3,0303E+15;1,97344E+16;3,23529E+16;2,33306E+16;6,12403E+15;1;81
58;67;5,74713E+15;3,33333E+15;0;3,6747E+16;3,84565E+16;4,80587E+15;6,07085E+15;2,72727E+15;1,74953E+16;25;2,20095E+16;5,96899E+15;1;80
58;68;5,74713E+15;4,16667E+16;0;4,66867E+14;4,34707E+14;4,80925E+16;6,98873E+15;2,42424E+16;1,79171E+15;2,64706E+16;2,40892E+16;5,81395E+15;1;79
58;69;2,81609E+16;25;0;2,92169E+16;3,88053E+16;3,32883E+15;5,29791E+15;3,0303E+15;1,65575E+16;2,94118E+16;2,31964E+15;5,50388E+14;1;78
58;70;2,70115E+15;25;0;4,24699E+16;4,03968E+16;2,87306E+15;5,58776E+15;1,66667E+16;1,83793E+16;2,64706E+16;2,23449E+15;5,96899E+15;1;77
58;71;4,48276E+15;3,33333E+15;0;2,68072E+15;3,0412E+16;4,08339E+15;5,74879E+15;2,87879E+15;1,46953E+15;2,94118E+16;2,20611E+16;5,89147E+15;1;76
58;72;4,5977E+16;8,33333E+15;0;4,06627E+16;3,53826E+14;4,63032E+16;5,44283E+15;3,18182E+16;1,9003E+16;2,94118E+16;2,04201E+15;5,5814E+15;1;75
58;73;6,95402E+15;8,33333E+15;0;2,46988E+16;2,82974E+15;2,90513E+15;5,94203E+15;3,0303E+15;1,41973E+15;2,20588E+15;1,93828E+16;6,51163E+14;1;74
58;74;5,86207E+15;8,33333E+15;0;3,94578E+16;3,47286E+15;3,98379E+15;6,57005E+15;1,9697E+16;1,84062E+16;2,35294E+16;1,99195E+16;5,27132E+15;1;73
58;75;6,95402E+15;75;0;3,40361E+15;4,16176E+15;3,69851E+15;5,73269E+14;2,57576E+16;1,93978E+16;3,08824E+15;2,33099E+16;4,4186E+15;1;72
58;76;5,74713E+15;5;0;4,6988E+16;4,7482E+15;4,25388E+15;5,65217E+15;2,87879E+15;1,70286E+16;2,94118E+16;2,20611E+16;5,73643E+15;1;71
58;77;3,33333E+16;75;0;3,55422E+16;2,92566E+16;4,50878E+16;5,53945E+15;3,18182E+16;1,71453E+16;1,76471E+16;1,9904E+15;4,49612E+16;1;70
58;78;6,32184E+14;8,33333E+15;0;4,15663E+16;3,31807E+15;4,91053E+16;5,57166E+15;2,72727E+15;1,46325E+16;2,79412E+15;2,13748E+15;5,03876E+15;1;69
58;79;4,94253E+15;8,33333E+15;0;3,46386E+15;3,07826E+15;4,52228E+16;5,95813E+15;2,12121E+15;1,85767E+16;2,20588E+15;1,9677E+16;5,65891E+15;1;68
58;80;6,83908E+15;3,33333E+15;0;5,06024E+15;3,88925E+16;4,29271E+15;5,45894E+15;2,12121E+15;2,06452E+16;3,08824E+15;2,24636E+16;4,96124E+15;1;67
58;81;5,51724E+15;25;0;3,73494E+15;3,79769E+15;3,75928E+16;6,42512E+15;2,57576E+16;1,65889E+16;3,08824E+15;2,27423E+15;6,43411E+15;1;66
58;82;3,62069E+15;8,33333E+15;0;4,27711E+15;4,21408E+15;4,53579E+15;6,40902E+15;2,87879E+15;1,56062E+16;3,67647E+15;1,71019E+16;5,73643E+15;1;65
58;83;3,44828E+15;8,33333E+15;0;4,18675E+16;5,48943E+15;5,2971E+15;6,18357E+15;2,57576E+16;1,99183E+16;2,64706E+16;2,04459E+16;5,73643E+15;1;64
58;84;4,42529E+15;75;0;4,36747E+15;2,60301E+15;3,91121E+14;6,00644E+15;2,57576E+16;1,70645E+16;3,23529E+16;1,81236E+16;6,04651E+15;1;63
58;85;4,77011E+16;6,66667E+15;0;4,66867E+14;2,82756E+15;4,8447E+16;4,99195E+15;3,33333E+16;1,65754E+16;2,94118E+16;1,7974E+16;6,35659E+15;1;62
58;86;4,1954E+16;8,33333E+15;0;5,84337E+15;3,27665E+16;3,64787E+15;6,28019E+14;3,33333E+16;1,95683E+16;2,79412E+15;2,27371E+16;5,96899E+15;1;61
58;87;4,71264E+16;3,33333E+15;0;4,06627E+16;3,99826E+15;4,70966E+16;6,11916E+15;2,57576E+16;1,53549E+16;3,23529E+16;2,36092E+15;3,87597E+16;1;60
58;88;5,28736E+15;1,66667E+16;0;3,76506E+15;3,5448E+16;3,01485E+15;5,39452E+15;2,27273E+16;1,56915E+16;3,67647E+15;2,00382E+16;5,81395E+15;1;59
58;89;4,88506E+15;1,66667E+16;0;4,06627E+16;4,1901E+16;2,69075E+15;6,79549E+15;3,33333E+16;1,57229E+16;2,20588E+15;2,33977E+15;5,1938E+15;1;58
58;90;3,33333E+16;3,33333E+15;0;4,03614E+15;4,21844E+15;4,8869E+15;5,73269E+14;2,87879E+15;1,73562E+16;3,38235E+15;1,93622E+16;5,42636E+15;1;57
